StartTime,Direction,TalkingDuration,Answered,CallType,CallID,Status,To
2026-05-18T15:01:47.433681+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:47.369748+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:47.289684+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:47.239828+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:47.184919+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:47.041471+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-05-18T15:01:46.687152+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:46.494712+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:46.356803+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:46.265709+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:46.206934+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:46.037678+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0114
2026-05-18T15:01:45.529157+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:45.454145+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:45.372826+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:45.256039+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:45.19653+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:45.039271+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-05-18T15:01:44.646409+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:44.524324+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:44.424043+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:44.249673+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:44.188818+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:44.036238+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-05-18T15:01:43.567817+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:43.503304+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:43.451124+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:43.36039+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:43.288662+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:43.039243+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0114
2026-05-18T15:01:42.587811+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:42.446883+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:42.361944+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:42.271783+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:42.211432+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:42.040239+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-05-18T15:01:41.748925+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:41.516779+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:41.456948+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:41.404345+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:41.223565+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:41.03623+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-05-18T15:01:40.6468+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:40.537678+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:40.46122+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:40.330737+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:40.264501+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:40.035468+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0114
2026-05-18T15:01:39.695962+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:39.542681+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:39.445941+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:39.385916+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:39.2729+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:39.037466+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-05-18T15:01:38.428224+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:38.376837+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:38.288494+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:38.222679+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:38.17188+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:38.036383+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-05-18T15:01:37.945714+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:37.893864+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:37.810372+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:37.722651+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:37.671396+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:37.534398+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0114
2026-05-18T15:01:37.482098+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:37.413161+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:37.34029+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:37.288369+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:37.197783+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:37.03242+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-05-18T15:01:36.71235+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:36.48014+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:36.408865+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:36.313854+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:36.222334+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:36.028406+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-05-18T15:01:35.758968+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:35.496776+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:35.377608+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:35.294927+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:35.242853+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:35.033827+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0114
2026-05-18T15:01:34.720165+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:34.545011+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:34.387728+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:34.243812+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:34.167197+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:34.02892+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-05-18T15:01:33.718933+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:33.615101+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:33.494963+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:33.37678+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:33.166389+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:33.027814+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-05-18T15:01:32.482483+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:32.437424+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:32.322079+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:32.263741+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:32.20572+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:32.026136+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0114
2026-05-18T15:01:31.608766+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:31.538911+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:31.466367+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:31.397643+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:31.168012+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:31.021478+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-05-18T15:01:30.444709+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:30.387105+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:30.296848+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:30.249483+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:30.169906+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:30.028472+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-05-18T15:01:29.696565+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:29.513131+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:29.347826+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:29.283746+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:29.214871+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:29.021468+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0114
2026-05-18T15:01:28.815182+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:28.747904+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:28.679903+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:28.510242+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:28.282924+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:28.028471+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-05-18T15:01:27.757101+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:27.636277+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:27.481897+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:27.274957+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:27.167041+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:27.01842+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-05-18T15:01:26.635035+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:26.514859+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:26.366277+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:26.299903+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:26.167018+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:26.02044+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0114
2026-05-18T15:01:25.567689+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:25.490828+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:25.41866+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:25.334859+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:25.286567+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:25.02085+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-05-18T15:01:24.844687+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:24.731898+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:24.62306+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:24.417499+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:24.16227+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:24.013809+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-05-18T15:01:23.594071+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:23.509569+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:23.350151+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:23.248892+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:23.167243+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:23.021814+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0114
2026-05-18T15:01:22.531099+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:22.395745+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:22.334727+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:22.251108+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:22.178265+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:22.008772+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-05-18T15:01:21.737882+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:21.602605+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:21.50183+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:21.384235+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:21.187344+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:21.014767+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-05-18T15:01:20.648145+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:20.499165+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:20.345887+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:20.239368+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:20.175688+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:20.015996+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0114
2026-05-18T15:01:19.822986+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:19.708009+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:19.625134+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:19.394182+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:19.182727+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:19.014958+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-05-18T15:01:18.595859+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:18.538052+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:18.290581+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:18.225877+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:18.166513+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:18.010891+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-05-18T15:01:17.688828+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:17.541389+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:17.295013+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:17.228045+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:17.166724+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:17.00989+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0114
2026-05-18T15:01:16.705038+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:16.550037+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:16.479801+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:16.259441+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:16.174572+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:16.008924+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-05-18T15:01:15.501651+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:15.420617+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:15.293361+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:15.225639+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:15.164245+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:15.003742+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-05-18T15:01:14.521825+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:14.476846+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:14.267078+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:14.216813+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:14.153868+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:14.005417+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0114
2026-05-18T15:01:13.634736+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:13.421821+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:13.29587+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:13.200129+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:13.143855+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:13.002417+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-05-18T15:01:12.648047+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:12.488481+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:12.258955+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:12.201868+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:12.142792+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:11.999347+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-05-18T15:01:11.629996+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:11.517847+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:11.436958+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:11.265838+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:11.140991+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:10.999334+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0114
2026-05-18T15:01:10.630149+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:10.429757+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:10.269039+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:10.214892+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:10.149673+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:10.002149+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-05-18T15:01:09.444124+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:09.323121+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:09.235935+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:09.182104+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:09.130618+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:08.997144+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-05-18T15:01:08.651933+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:08.526317+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:08.429911+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:08.30999+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:08.148749+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:07.999266+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0114
2026-05-18T15:01:07.806996+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:07.626022+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:07.472365+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:07.400579+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:07.25068+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:06.995047+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-05-18T15:01:06.825431+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:06.66396+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:06.470635+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:06.237102+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:06.181003+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:05.999102+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-05-18T15:01:05.648758+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:05.558819+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:05.469706+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:05.380751+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:05.239063+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:04.999489+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0114
2026-05-18T15:01:04.87546+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:04.600925+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:04.455019+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:04.394364+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:04.245109+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:03.996517+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-05-18T15:01:03.383628+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:03.282692+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:03.13753+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:02.891397+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:02.67796+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:02.489529+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-05-18T15:01:01.929694+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:01.818704+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:01.616148+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:01.495218+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:01.231004+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:01:00.987151+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0114
2026-05-18T15:01:00.556329+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:01:00.467624+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:01:00.308066+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:01:00.211421+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:01:00.125274+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:00:59.985599+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-05-18T15:00:59.665994+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:00:59.579877+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:00:59.463204+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:00:59.359473+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:00:59.223136+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:00:58.985602+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0112
2026-05-18T15:00:58.404604+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:00:58.264171+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:00:58.073751+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:00:57.904349+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:00:57.635663+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:00:57.490593+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0114
2026-05-18T15:00:56.921211+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:00:56.850871+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
2026-05-18T15:00:56.78224+07:00,Outbound,PT0S,False,External,1,Unanswered,10022
2026-05-18T15:00:56.717876+07:00,Outbound,PT0S,False,External,1,Unanswered,10023
2026-05-18T15:00:56.653178+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-18T15:00:56.482586+07:00,Inbound,PT0S,False,Extension,1,Unanswered,0113
2026-05-18T15:00:56.205693+07:00,Outbound,PT0S,False,External,1,Unanswered,10020
2026-05-18T15:00:56.022087+07:00,Outbound,PT0S,False,External,1,Unanswered,10021
